masked_id	Date	Des1	Des2	Des3	Payment
44	11192016	GAMBLING	ENTERTAINMENT	MOTOR HOME DEALERS 	451
44	11212016	TRANSPORTATION	AIRLINES / TRANSPORTATION	PASSENGER RAILWAYS (TAND E IN U.S. ONLY) N/A B	912
44	11222016	ELECTRONICS	RETAIL / DEPARTMENT STORES	ELECTRONICS STORES 	144
44	11222016	TELECOM	UTILITIES / TELECOM	VISAPHONE	57
44	11232016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	"TYPESETTING, PLATE MAKING AND RELATED SERVICES "	256
44	11242016	OTHER	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	30
44	11242016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	MENS AND WOMENS CLOTHING STORES 	271
44	11242016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	MOVIE RENTAL STORES (BMG INFERRED DEFINITION)	273
44	11252016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	WIRE TRANSFER MONEY ORDERS	420
44	11262016	GROCERIES	GROCERIES	GROCERY STORES AND SUPERMARKETS	144
44	11262016	RESTAURANTS	RESTAURANTS	CEREAL BREAKFAST FOODS	105
44	11282016	ENTERTAINMENT	ENTERTAINMENT	MOTION PICTURE THEATERS 	369
44	11282016	VEHICLE RENTAL	AUTO / GAS	GODFREY NATIONAL	52
44	11282016	OTHER	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	41
44	11292016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	CHARITABLE AND SOCIAL SERVICE ORGANIZATIONS 	92
44	12052016	RETAIL	RETAIL / DEPARTMENT STORES	NEWS DEALERS AND NEWSSTANDS 	266
44	12062016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	"FIRE, MARINE AND CASUALTY INSURANCE"	304
44	12082016	TRANSPORTATION	AIRLINES / TRANSPORTATION	AUSTRALIAN AIR	1426
44	12092016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	23
44	12122016	CLOTHES	RETAIL / DEPARTMENT STORES	Digital Goods - Large Digital Goods Merchant	206
44	12132016	OTHER	OTHER	UK SUPERMARKETS HOT FILE	57
44	12132016	TRANSPORTATION	AIRLINES / TRANSPORTATION	"AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINALS "	845
44	12132016	OTHER	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	33
44	12132016	DURABLES	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	106
44	12142016	JEWELRY	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	140
44	12172016	GROCERIES	GROCERIES	GROCERY STORES AND SUPERMARKETS (BMG INFERRED DEFINITION)	236
44	12192016	INSURANCE	INSURANCE / FINANCIAL SERVICES	"RETURNED ITEM ADJUST, CASHIER CHECK REFUND, UNPOSTED ITEM,OR ID PROTECTION (BMG INFERRED DEFINITION)"	252
44	12192016	LUGGAGE	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	164
44	12202016	FAST FOOD	RESTAURANTS	DAIRY PRODUCTS STORES 	132
44	12202016	GROCERIES	GROCERIES	"MEAT AND FISH (SEAFOOD) MARKETS, INCLUDING FREEZER PROVISIONERS"	219
44	12202016	OTHER	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	74
44	12212016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	43
44	12212016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	18
44	12212016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	"INSURANCE SALES, UNDERWRITING, AND PREMIUMS "	319
44	12252016	AIRLINES	AIRLINES / TRANSPORTATION	KOREAN AIR	1672
44	12252016	AUTO	AUTO / GAS	AUTO HOST CAR RENTALS	42
44	12282016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	222
44	12282016	AUTO	AUTO / GAS	ENTERPRISE RENT-A-CAR	54
44	12302016	PET/VETERINARY	PET / VETERINARY	VETERINARY SERVICES (BMG INFERRED DEFINITION)	533
44	12302016	LEGAL	PERSONAL SERVICES	BEAUTY AND BARBER SHOPS 	54
44	12312016	HEALTHCARE	HEALTHCARE / PHARMACY	DENTISTS AND ORTHODONTISTS 	85
44	12312016	USED ITEMS	OTHER	GOVERNMENT LOAN PAYMENTS	43
44	12312016	COMPUTERS	RETAIL / DEPARTMENT STORES	BOOK STORES 	227
44	12312016	HOT FILE	OTHER	WRECKING AND SALVAGE YARDS 	58
46	07012016	RESTAURANTS	RESTAURANTS	FAST FOOD RESTAURANTS 	154
46	07032016	UTILITIES	UTILITIES / TELECOM	"TELECOMMUNICATION SERVICES, INCL LOCAL AND LONG DISTANCE CALLS, CREDIT CARD CALLS, MAG STRIPE, FAX"	57
46	07052016	TRAVEL	AIRLINES / TRANSPORTATION	SINGLETON	1736
46	07092016	RECREATION	ENTERTAINMENT	TRAILER PARKS AND CAMPGROUNDS 	253
46	07092016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	18
46	07152016	LEGAL	PERSONAL SERVICES	"COUNSELING SERVICES DEBT, MARRIAGE, AND PERSONAL "	99
46	07162016	EDUCATION	EDUCATION	CORRESPONDENCE SCHOOLS 	6707
46	07232016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	"FIRE, MARINE AND CASUALTY INSURANCE"	313
46	07232016	FAST FOOD	RESTAURANTS	FAST FOOD RESTAURANTS 	173
46	07232016	HOBBIES	ENTERTAINMENT	VIDEO TAPE RENTAL STORES 	380
46	07242016	ANTIQUES	RETAIL / DEPARTMENT STORES	WHOLESALE CLUBS 	231
46	07252016	LEGAL	PERSONAL SERVICES	"COURT COSTS, INCLUDING ALIMONY AND CHILD SUPPORT "	50
46	07252016	EDUCATION	EDUCATION	VOCATIONAL AND TRADE SCHOOLS 	5814
46	07252016	GAMBLING	ENTERTAINMENT	BOAT RENTALS AND LEASING 	187
46	07262016	PHARMACY	HEALTHCARE / PHARMACY	HERBALISTS (BMG INFERRED DEFINITION)	77
46	07262016	ELECTRONICS	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	293
46	07262016	VEHICLE RENTAL	AUTO / GAS	"AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"	45
46	07262016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	BUSINESS SERVICES (BMG INFERRED DEFINITION)	50
46	07282016	APPLIANCES	RETAIL / DEPARTMENT STORES	VARIETY STORES	297
46	07292016	DIRECT MARKETING	HOUSEHOLD	DOOR-TO-DOOR SALES DOOR-TO-DOOR SALES 	64
46	07302016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	294
46	08012016	DIRECT MARKETING	HOUSEHOLD	DOOR-TO-DOOR SALES DOOR-TO-DOOR SALES 	41
46	08012016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE"	146
46	08022016	ANTIQUES	RETAIL / DEPARTMENT STORES	MOVIE RENTAL STORES (BMG INFERRED DEFINITION)	217
46	08032016	TAX	TAX	TAX PAYMENTS 	36
46	08032016	PET/VETERINARY	PET / VETERINARY	AGRICULTURAL COOPERATIVE 	234
46	08032016	HEALTHCARE	HEALTHCARE / PHARMACY	MEDICAL AND DENTAL LABORATORIES 	39
46	08032016	OTHER	OTHER	UK SUPERMARKETS HOT FILE	42
46	08062016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	297
46	08082016	RESTAURANTS	RESTAURANTS	CATERERS 	96
46	08142016	CLOTHES	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	190
46	08142016	HOBBIES	ENTERTAINMENT	PHOTOGRAPHIC STUDIOS 	369
46	08152016	VARIETY STORES	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	145
46	08152016	RECREATION   	ENTERTAINMENT	"Media, Books, Movies, Music"	424
46	08152016	TELECOM	UTILITIES / TELECOM	CABLE AND OTHER PAY TELEVISION SERVICES	107
46	08162016	HEALTHCARE	HEALTHCARE / PHARMACY	HERBALISTS (BMG INFERRED DEFINITION)	96
46	08162016	BARS	ENTERTAINMENT	"AQUARIUMS, SEAQUARIUMS, DOLPHINARIUMS "	412
46	08172016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	CONCRETE WORK CONTRACTORS 	359
46	08192016	APPLIANCES	RETAIL / DEPARTMENT STORES	DISCOUNT STORES	137
46	08192016	OTHER	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	50
46	08192016	RECREATION   	ENTERTAINMENT	"COMMERCIAL PHOTOGRAPHY, ART, AND GRAPHICS "	516
46	08192016	LEGAL	PERSONAL SERVICES	CHILD CARE SERVICES 	48
46	08222016	PHARMACY	HEALTHCARE / PHARMACY	MEDICAL SERVICES AND HEALTH PRACTITIONERS NOT ELSEWHERE CLASSIFIED	74
46	08222016	TELECOM	UTILITIES / TELECOM	VISAPHONE	44
46	08222016	TAX	TAX	TAX PAYMENTS 	19
46	08252016	PERSONAL SERVICES	PERSONAL SERVICES	"COURT COSTS, INCLUDING ALIMONY AND CHILD SUPPORT "	94
46	08262016	ALCOHOL	GROCERIES	COMMERCIAL AND SERVICE INDUSTRY	251
46	08292016	PERSONAL SERVICES	PERSONAL SERVICES	MISCELLANEOUS PERSONAL SERVICES NOT ELSEWHERE CLASSIFIED	60
46	09052016	PERSONAL SERVICES	PERSONAL SERVICES	"COUNSELING SERVICES DEBT, MARRIAGE, AND PERSONAL "	84
46	09072016	INSURANCE	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - BANK (BMG INFERRED DEFINITION)	385
46	09082016	DURABLES	RETAIL / DEPARTMENT STORES	"COMPUTER PROGRAMMING, DATA PROCESSING, AND INTEGRATED SYSTEMS DESIGN SERVICES"	117
46	09092016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	INDUSTRIAL SUPPLIES (NOT ELSEWHERE CLASSIFIED) 	2009
46	09112016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	CHARITABLE AND SOCIAL SERVICE ORGANIZATIONS 	98
46	09112016	ENTERTAINMENT	ENTERTAINMENT	"AMUSEMENT PARKS, CIRCUSES, CARNIVALS, AND FORTUNE TELLERS "	472
46	09112016	DIRECT MARKETING	HOUSEHOLD	DOOR-TO-DOOR SALES DOOR-TO-DOOR SALES 	66
46	09132016	EDUCATION	EDUCATION	"COLLEGES, UNIVERSITIES, PROFESSIONAL SCHOOLS, JUNIOR COLLEGES"	5213
46	09172016	GOVERNMENT SERVICES	OTHER	USED MERCHANDISE AND SECONDHAND STORES 	75
46	09172016	HOBBIES	ENTERTAINMENT	"DRINKING PLACES (ALCOHOLIC BEVERAGES) BARS, TAVERNS,NIGHTCLUBS, COCKTAIL LOUNGES, AND DISCOTHEQUES"	257
46	09192016	TAX	TAX	TAX PAYMENTS 	25
46	09202016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	VISA CREDENTIAL SERVICE	297
46	09212016	AIRLINES	AIRLINES / TRANSPORTATION	AIR CANADA	1737
46	09212016	AUTO	AUTO / GAS	ACCENT RENT-A-CAR	66
46	09222016	RECREATION   	ENTERTAINMENT	VIDEO TAPE RENTAL STORES 	294
46	09262016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	200
46	09262016	LUGGAGE	RETAIL / DEPARTMENT STORES	"FLORISTS SUPPLIES, NURSERY STOCK AND FLOWERS "	220
46	09282016	GAMBLING	ENTERTAINMENT	"DANCE HALLS, STUDIOS AND SCHOOLS "	379
46	09282016	GAMBLING	ENTERTAINMENT	"DANCE HALLS, STUDIOS AND SCHOOLS "	248
46	09282016	JEWELRY	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	229
46	10012016	JEWELRY	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	177
46	10022016	LEGAL	PERSONAL SERVICES	"COURT COSTS, INCLUDING ALIMONY AND CHILD SUPPORT "	45
46	10022016	FURNISHINGS	HOUSEHOLD	DIRECT MARKETING - OUTBOUND TELEMARKETING MERCHANT	59
46	10022016	HOT FILE	OTHER	INTRA-COMPANY PURCHASES	63
46	10032016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	BOOK STORES 	105
46	10032016	ELECTRONICS	RETAIL / DEPARTMENT STORES	"FLORISTS SUPPLIES, NURSERY STOCK AND FLOWERS "	109
46	10032016	TELECOM	UTILITIES / TELECOM	GAS ANDOTHER SERVICES COMBINED	108
46	10042016	FAST FOOD	RESTAURANTS	DAIRY PRODUCTS STORES 	160
46	10052016	HOT FILE	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	78
46	10082016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	44
46	10092016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS 	5046
46	10092016	GAMBLING	ENTERTAINMENT	"AMUSEMENT PARKS, CIRCUSES, CARNIVALS, AND FORTUNE TELLERS "	505
46	10092016	VARIETY STORES	RETAIL / DEPARTMENT STORES	COSMETIC STORES 	260
46	10102016	UTILITIES	UTILITIES / TELECOM	GAS ANDOTHER SERVICES COMBINED	54
46	10102016	TRANSPORTATION	AIRLINES / TRANSPORTATION	CEBU PACIFIC AIR	1849
46	10152016	RECREATION	ENTERTAINMENT	Digital Goods - Games	434
46	10152016	RECREATION	ENTERTAINMENT	RECREATION SERVICES NOT ELSEWHERE CLASSIFIED 	194
46	10152016	JEWELRY	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	287
46	10162016	AIRLINES	AIRLINES / TRANSPORTATION	BWIA	2005
46	10162016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	19
46	10182016	BARS	ENTERTAINMENT	SPORTING GOODS STORES (BMG INFERRED DEFINITION)	287
46	10182016	DIRECT MARKETING	HOUSEHOLD	FLOOR COVERING STORES 	72
46	10182016	PHARMACY	HEALTHCARE / PHARMACY	DOCTORS AND PHYSICIANS NOT ELSEWHERE CLASSIFIED	107
46	10182016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	3121
46	10202016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	20
46	10232016	TELECOM	UTILITIES / TELECOM	CABLE SATELLITE AND OTHER PAY TELEVISION AND RADIO SERVICES	106
46	10232016	UTILITIES	UTILITIES / TELECOM	TELEGRAPH SERVICES 	95
46	10242016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	CHARITABLE AND SOCIAL SERVICE ORGANIZATIONS 	94
46	10252016	BARS	ENTERTAINMENT	RECREATION SERVICES NOT ELSEWHERE CLASSIFIED 	296
46	10252016	JEWELRY	RETAIL / DEPARTMENT STORES	MISCELLANEOUS APPAREL AND ACCESSORY SHOPS 	138
46	10252016	GAS	AUTO / GAS	TOWING SERVICES 	52
46	10252016	ELECTRONICS	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	119
46	10262016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	DEPARTMENT STORES 	154
46	10262016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	SECURITY BROKERS/DEALERS 	413
46	10262016	OTHER	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	51
46	10302016	FAST FOOD	RESTAURANTS	CEREAL BREAKFAST FOODS	196
46	10312016	PERSONAL SERVICES	PERSONAL SERVICES	BEAUTY SHOPS	73
46	10312016	PERSONAL SERVICES	PERSONAL SERVICES	DATING AND ESCORT SERVICES 	102
46	11022016	HOT FILE	OTHER	UK SUPERMARKETS HOT FILE	58
46	11042016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	29
46	11052016	ELECTRONICS	RETAIL / DEPARTMENT STORES	"VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES "	169
46	11052016	HOTEL/MOTEL	LODGING	PRINCESS HOTELS INTERNAT'	1111
46	11092016	HOTEL/MOTEL	LODGING	GRAND WAILEA RESORT	1115
46	11092016	VARIETY STORES	RETAIL / DEPARTMENT STORES	Digital Goods - Large Digital Goods Merchant	172
46	11092016	TELECOM	UTILITIES / TELECOM	"TELEPHONE COMMUNICATIONS, EXCEPT RATIOTELEPHONE"	61
46	11102016	CLOTHES	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	286
46	11112016	VEHICLE RENTAL	AUTO / GAS	AUTOMOBILE ASSOCIATIONS 	33
46	11112016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	"MUSIC STORES MUSICAL INSTRUMENTS, PIANOS, AND SHEET MUSIC"	198
46	11132016	HOBBIES	ENTERTAINMENT	RECREATION SERVICES NOT ELSEWHERE CLASSIFIED 	390
46	11142016	FURNISHINGS	HOUSEHOLD	DOOR-TO-DOOR SALES DOOR-TO-DOOR SALES 	57
46	11142016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - COMBINATION CATALOG AND RETAIL MERCHANT	46
46	11192016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	21
46	11192016	LEGAL	PERSONAL SERVICES	LEGAL SERVICES AND ATTORNEYS 	45
46	11212016	ELECTRONICS	RETAIL / DEPARTMENT STORES	"COMPUTER PROGRAMMING, DATA PROCESSING, AND INTEGRATED SYSTEMS DESIGN SERVICES"	201
46	11212016	TRANSPORTATION	AIRLINES / TRANSPORTATION	JETSTAR AIR	1699
46	11232016	TRAVEL	AIRLINES / TRANSPORTATION	CSA	1644
46	11252016	TRAVEL	AIRLINES / TRANSPORTATION	FRONTIER AIRLINES	2155
46	11252016	GOVERNMENT SERVICES	OTHER	USED MERCHANDISE AND SECONDHAND STORES 	56
46	11272016	CLOTHES	RETAIL / DEPARTMENT STORES	"JEWELRY STORES, WATCHES, CLOCKS, AND SILVERWARE STORES "	145
46	11292016	RECREATION   	ENTERTAINMENT	TRAILER PARKS AND CAMPGROUNDS 	482
46	11292016	DURABLES	RETAIL / DEPARTMENT STORES	"JEWELRY, PRECIOUS METAL"	190
46	11302016	ALCOHOL	GROCERIES	FREEZER AND LOCKER MEAT PROVISIONERS 	203
46	12012016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	129
46	12022016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	6818
46	12022016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	POLITICAL ORGANIZATIONS 	85
46	12032016	RECREATION	ENTERTAINMENT	MOTION PICTURE THEATERS (BMG INFERRED DEFINITION)	523
46	12042016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	BILL PAY AUTOMATIC OR BILL PAY ONLINE (BMG INFERRED DEFINITION)	365
46	12062016	HOBBIES	ENTERTAINMENT	"Media, Books, Movies, Music"	293
46	12062016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	WRECKING AND SALVAGE YARDS 	43
46	12062016	PET/VETERINARY	PET / VETERINARY	AGRICULTURAL COOPERATIVE 	306
46	12072016	VEHICLE RENTAL	AUTO / GAS	ENTERPRISE RENT-A-CAR	37
46	12072016	RECREATION	ENTERTAINMENT	CRAFTS STORES (BMG INFERRED DEFINITION)	268
46	12112016	GROCERIES	GROCERIES	"PACKAGE STORES BEER, WINE, AND LIQUOR "	159
46	12112016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	34
46	12112016	INSURANCE	INSURANCE / FINANCIAL SERVICES	BILL PAY AUTOMATIC OR BILL PAY ONLINE (BMG INFERRED DEFINITION)	157
46	12112016	VARIETY STORES	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	179
46	12132016	RETAIL	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	233
46	12142016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED)	43
46	12222016	JEWELRY	RETAIL / DEPARTMENT STORES	VARIETY STORES	279
46	12222016	OTHER	OTHER	USED MERCHANDISE AND SECONDHAND STORES 	86
46	12222016	HOTEL/MOTEL	LODGING	THE RITZ-CARLTON	1132
46	12232016	GAMBLING	ENTERTAINMENT	Government-Licensed Horse/Dog Racing	212
46	12232016	LUGGAGE	RETAIL / DEPARTMENT STORES	WOMENS READY-TO-WEAR STORES 	256
46	12232016	TRANSPORTATION	AIRLINES / TRANSPORTATION	AIR AFRIQUE	2212
46	12232016	AIRLINES	AIRLINES / TRANSPORTATION	CUMBERLAND	1348
46	12242016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	243
46	12242016	LUGGAGE	RETAIL / DEPARTMENT STORES	LUGGAGE AND LEATHER GOODS STORES 	133
46	12252016	DIRECT MARKETING	HOUSEHOLD	"FIREPLACES, FIREPLACE SCREENS, ACCESSORIES STORES"	46
46	12252016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	LUMBER AND BUILDING MATERIALS STORES 	1949
46	12252016	COMPUTERS	RETAIL / DEPARTMENT STORES	CHILDRENS AND INFANTS WEAR STORES 	123
46	12252016	EDUCATION	EDUCATION	VOCATIONAL AND TRADE SCHOOLS 	6011
46	12262016	GAS	AUTO / GAS	SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES) 	46
46	12282016	HOTEL/MOTEL	LODGING	AMELIA ISLAND PLANTATION	493
46	12282016	VEHICLE RENTAL	AUTO / GAS	AUTOMOTIVE PAINT SHOPS 	59
46	12282016	USED ITEMS	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	41
46	12282016	TRANSPORTATION	AIRLINES / TRANSPORTATION	AIR BRITISH COLUMBIA	833
46	12292016	GAS	AUTO / GAS	ALTRA AUTO RENTAL	29
46	12312016	GOVERNMENT SERVICES	OTHER	WRECKING AND SALVAGE YARDS 	89
46	12312016	GAMBLING	ENTERTAINMENT	BICYCLE SHOPS - SALES AND SERVICE 	293
48	07012016	AUTO	AUTO / GAS	"MOTOR VEHICLE SUPPLIES, NEW PARTS (BUSINESS-TO-BUSINESS) "	52
48	07042016	RETAIL	RETAIL / DEPARTMENT STORES	"VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES "	248
48	07042016	HEALTHCARE	HEALTHCARE / PHARMACY	MEDICAL AND DENTAL LABORATORIES 	63
48	07042016	TRANSPORTATION	AIRLINES / TRANSPORTATION	AERO VIRGIN ISLANDS	2146
48	07042016	GOVERNMENT SERVICES	OTHER	UK SUPERMARKETS HOT FILE	78
48	07092016	APPLIANCES	RETAIL / DEPARTMENT STORES	"JEWELRY STORES, WATCHES, CLOCKS, AND SILVERWARE STORES "	194
48	07092016	INSURANCE	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - ONLINE DEBIT CARD (BMG INFERRED DEFINITION)	214
48	07092016	HEALTHCARE	HEALTHCARE / PHARMACY	NURSING AND PERSONAL CARE FACILITIES 	62
48	07092016	GOVERNMENT SERVICES	OTHER	INTRA-COMPANY PURCHASES	83
48	07152016	RECREATION	ENTERTAINMENT	BOAT DEALERS 	400
48	07192016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	154
48	07242016	COMPUTERS	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	267
48	07282016	RETAIL	RETAIL / DEPARTMENT STORES	VARIETY STORES	218
48	07312016	HOTEL/MOTEL	LODGING	VENTURE INN	998
48	08022016	COMPUTERS	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	143
48	08022016	COMPUTERS	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	203
48	08022016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - OUTBOUND TELEMARKETING MERCHANT	28
48	08072016	RETAIL	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	231
48	08072016	GOVERNMENT SERVICES	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	59
48	08072016	GOVERNMENT SERVICES	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	59
48	08072016	HOTEL/MOTEL	LODGING	BEST WESTERN	1150
48	08082016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - ONLINE DEBIT CARD (BMG INFERRED DEFINITION)	239
48	08102016	PET/VETERINARY	PET / VETERINARY	VETERINARY SERVICES (BMG INFERRED DEFINITION)	478
48	08122016	TAX	TAX	TAX PAYMENTS 	25
48	08132016	EDUCATION	EDUCATION	CORRESPONDENCE SCHOOLS 	4457
48	08132016	HOTEL/MOTEL	LODGING	GRAND SIERRA RESORT	1062
48	08132016	LUGGAGE	RETAIL / DEPARTMENT STORES	"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS "	209
48	08142016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	ELECTRICAL PARTS AND EQUIPMENT 	1836
48	08212016	JEWELRY	RETAIL / DEPARTMENT STORES	MISCELLANEOUS FOOD STORES CONVENIENCE STORES AND SPECIALTY MARKETS	136
48	08212016	HOBBIES	ENTERTAINMENT	TRAILER PARKS AND CAMPGROUNDS 	378
48	08222016	GROCERIES	GROCERIES	FREEZER AND LOCKER MEAT PROVISIONERS 	115
48	08222016	AIRLINES	AIRLINES / TRANSPORTATION	CUMBERLAND	1039
48	08222016	EDUCATION	EDUCATION	CORRESPONDENCE SCHOOLS 	3131
48	08222016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS 	3747
48	08232016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	"TYPEWRITER STORES, SALES, RENTALS, SERVICE"	252
48	08242016	UTILITIES	UTILITIES / TELECOM	"TELECOMMUNICATION SERVICES, INCL LOCAL AND LONG DISTANCE CALLS, CREDIT CARD CALLS, MAG STRIPE, FAX"	101
48	08252016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	CONSTRUCTION MATERIALS (NOT ELSEWHERE CLASSIFIED)	1442
48	08252016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	23
